text,sentiment
?????????????????????????????????? https://t.co/rdTjwax19o via @carsharing360 #autonomouscars #???? https://t.co/Ijn4qEbIdZ,2
????????????????????????????????????????????????? https://t.co/gZFuNKzR4C via @carsharing360 #autonomouscars #???? https://t.co/X7nlGsUCld,2
"Let's set some ground rules to safely build, test, and drive robo-cars https://t.co/LJAgaZB4WO #AutonomousVehicles #SelfDrivingCars #Safety",2
"RT @Ronald_vanLoon: Mercedes - Benz has created the car of the future
by @Seeker |

#InternetOfThings #IoT #SmartCar #SmartCity #Autonomous…",2
"#Cybersécurité: attaques informatiques
#cryptojacking minage #cryptomonnaie
#Ransomware
#phishing
#Spoofing… https://t.co/w0NoPDHMMA",2
"11 companies propose guiding principles for self-driving vehicles
https://t.co/Zik97YYTsu @VentureBeat… https://t.co/0u7tiZvAZl",2
"RT @DriverlessNow: 11 companies propose guiding principles for self-driving vehicles
https://t.co/Zik97YYTsu @VentureBeat #SelfDrivingCars…",2
The first step toward standardization of #autonomousvehicles is to outline the criteria. We partnered with 10 other… https://t.co/qnbDpvSzxZ,2
"RT @RosnerLawPC: WHO IS RESPONSIBLE FOR A DRIVERLESS CAR ACCIDENT?
One of the most important questions related to driverless cars is relate…",2
RT @MikeQuindazzi: Slippers demo #selfdriving car technology &gt;&gt;&gt; @futurism via @mikequindazzi &gt;&gt;&gt; #ai #selfdrivingcars #autonomousvehicles…,0
"#AV LATEST NEWS:This morning, a coalition of 11 cos published  whitepaper (“Safety First For Automated Driving”) de… https://t.co/uARSquAnoU",2
RT @Aptiv: The first step toward standardization of #autonomousvehicles is to outline the criteria. We partnered with 10 other global leade…,2
"RT @alvinfoo: #5G dwarfs #4G speeds with 10x increases (10 to 100Mbps)
Via @AndroidAuth MT @MikeQuindazzi

#AI #IoT #IIoT #smartcities #Aut…",0
RT @Aptiv: The first step toward standardization of #autonomousvehicles is to outline the criteria. We partnered with 10 other global leade…,2
"Check out this piece featuring #UMSEAS, @UM_CEE and @UMDowFellows @MortezaTaiebat on the future of… https://t.co/dYwXO8wcUU",2
"RT @alvinfoo: Our future cars could be driven in a state of floating. 

#AutonomousVehicles #AI #selfdriving 

@kashthefuturist @HaroldSinn…",0
RT @Aptiv: The first step toward standardization of #autonomousvehicles is to outline the criteria. We partnered with 10 other global leade…,2
Car of the future!!!,2
"RT @UMSEAS: Check out this piece featuring #UMSEAS, @UM_CEE and @UMDowFellows @MortezaTaiebat on the future of #AutonomousVehicles and what…",1
How could #5G impact your trip from A to B? See what’s in store for #autonomousvehicles in this week’s #5Gin5… https://t.co/6424Ni1E2d,2
#cac40 #bourse #automobile #Renault #Peugeot #Valeo #SNCF #Tesla #AutonomousVehicles #investing #Euronext   Navya s… https://t.co/I1FxMAAQzU,2
"“The products of @ZF_Group help to restore #MobilityLifeBalance,” says CEO Scheider at the company’s Global Technol… https://t.co/01Lx6rnajw",2
Automotive and #Mobility Industry Leaders Publish First-of-its-Kind Framework for Safe #Automated Driving Systems R… https://t.co/COul5C2Fgb,2
"RT @nup77JxCepzA7jI: Please, read the online Techno Magazine, click on the link https://t.co/pcWcvqlQ1S  

#driverless  #autonomousvehicles…",2
RT @FoundriesIO: .@iandrewtech talks about how #IoT is evolving across various industries from #smarthomes to #autonomouscars &amp; how the #Fo…,2
"RT @Ronald_vanLoon: Mercedes - Benz has created the car of the future
by @Seeker |

#InternetOfThings #IoT #SmartCar #SmartCity #Autonomous…",2
"Recruiting senior roles can be an expensive activity if you get the appointment wrong. 
Here is a FREE guide to ens… https://t.co/gRpohvwO3I",2
"RT @moueller1961: #AV LATEST NEWS:This morning, a coalition of 11 cos published  whitepaper (“Safety First For Automated Driving”) describi…",1
"RT @jowemay: “The products of @ZF_Group help to restore #MobilityLifeBalance,” says CEO Scheider at the company’s Global Technology Day in…",2
"RT @SpirosMargaris: Why #SelfDrivingCar companies find 

that going it alone is difficult 

https://t.co/cZoipUNVyy #fintech #insurtech #Au…",2
Really enjoyed moderating the panel on #mobility at #MIPIMPropTechEU today - we had a stimulating discussion on the… https://t.co/XqrLnjfU8P,2
RT @angiekdonati: Really enjoyed moderating the panel on #mobility at #MIPIMPropTechEU today - we had a stimulating discussion on the futur…,2
New test method could accelerate UK driverless car adoption. https://t.co/RJg3J2VGg4 #UK #driverlesscars #autonomousvehicles,2
"RT @Thomas_Harrer: Concept #AutonomousVehicles aims to transport both passengers &amp; cargo.

? @IntEngineering &amp; @MercedesBenz
? via @MikeQui…",2
"With both @Baidu_Inc in China and @Waymo in the US leading the way in #autonomousvehicles, who will utilise #AI and… https://t.co/TPbDtyUhIW",2
Learn about the power of a #PLM platform with sophisticated product cost management tools for the automotive indust… https://t.co/iiYIYsZ8GB,2
"RT @alvinfoo: Our future cars could be driven in a state of floating. 

#AutonomousVehicles #AI #selfdriving 

@kashthefuturist @HaroldSinn…",0
RT @MikeQuindazzi: Slippers demo #selfdriving car technology &gt;&gt;&gt; @futurism via @mikequindazzi &gt;&gt;&gt; #ai #selfdrivingcars #autonomousvehicles…,0
RT @PRVEngineering: New test method could accelerate UK driverless car adoption. https://t.co/RJg3J2VGg4 #UK #driverlesscars #autonomousveh…,2
"RT @FrRonconi: #SelfDrivingCars are a chance to design a new part of our culture
https://t.co/aJhe8OjRHg v/ @VentureBeat

#AutonomousVehicl…",2
"RT @Ronald_vanLoon: The Complete Beginners' Guide to #ArtificialIntelligence
 by @bernardmarr @Forbes |

Read more here: https://t.co/2eYwH…",2
RT @mvollmer1: This is how #AutonomousVehicles experience their environment. #AutonomousCars #selfdriving #SelfdrivingCars Via @cheddar MT…,1
Awake at the wheel: Automakers tap VR to banish boredom in autonomous cars | @Reuters - https://t.co/UcKSINwZHh #autonomousvehicles,2
RT @nightstollen: Be careful while you driving on hill regions especially when raining #TempleTerrorAttack #drive #MumbaiRainlive #accident…,0
"RT @OnlyLyon: ? @TRANSPOLIS Inauguration today!

?? The only Urban Mobility Lab dedicated to innovative transportation systems and road equi…",2
RT @MuCCAProject: Our latest #MuCCA video was showcased at @AutonomousExpo where our lead partners @ApplusIDIADA had a great stand. If you…,2
"From automatic to #autonomous. The @wef shares their vision of #selfdrivingcars and #AutonomousVehicles. 

#AI… https://t.co/mjGilZwDbQ",2
"Louisville recognized for its #AutonomousVehicles planning

https://t.co/9b5CSTciws",2
#AutonomousVehicles and #connected cars are poised to revolutionize the #automotive industry. Find out how in this… https://t.co/7PH0JLYhQZ,2
Waymo driverless cars to be used by Chandler employees. Click on the link to find out more: https://t.co/4RrbluTKbg… https://t.co/jEEMZOKgkN,2
"RT @Thomas_Harrer: ? #Drones stringing power lines high above the ground.
by @CNBC 

#ArtificialIntelligence #Innovation #DigitalTransforma…",2
"RT @edblayney: Louisville recognized for its #AutonomousVehicles planning

https://t.co/9b5CSTciws",2
RT @RobotAndAIWorld: Heathrow Airport is testing the world's first #driverless luggage dolly. @aurrigotech @BBCNews via @RDM_Group_ #autono…,0
"RT @Ronald_vanLoon: Mercedes - Benz has created the car of the future
by @Seeker |

#InternetOfThings #IoT #SmartCar #SmartCity #Autonomous…",2
RT @TelegraphTech: Three British firms have been included on a World Economic Forum list of the #technology start-ups at the cutting edge o…,2
"RT @Ronald_vanLoon: The 11 Clusters of #Innovation [#INFOGRAPHICS]
 via @wef |

 #ArtificialIntelligence #MachineLearning #Mobile #Cryptocu…",1
"RT @Thomas_Harrer: Concept #AutonomousVehicles aims to transport both passengers &amp; cargo.

? @IntEngineering &amp; @MercedesBenz
? via @MikeQui…",2
How will #digitalisation change the oil and gas operator-supply chain relationship? Read our latest report.… https://t.co/gwmTyKJ4Fo,2
"RT @_kevinlim: From automatic to #autonomous. The @wef shares their vision of #selfdrivingcars and #AutonomousVehicles. 

#AI #ArtificialIn…",1
RT @angiekdonati: Really enjoyed moderating the panel on #mobility at #MIPIMPropTechEU today - we had a stimulating discussion on the futur…,2
RT @ICAVcluster: Waymo driverless cars to be used by Chandler employees. Click on the link to find out more: https://t.co/4RrbluTKbg @Smart…,2
"RT @SpirosMargaris: Why #SelfDrivingCar companies find 

that going it alone is difficult 

https://t.co/cZoipUNVyy #fintech #insurtech #Au…",2
"In Iceland, takeaways are now delivered by #drones
by @wef |

#InternetOfThings #IoT #AI #ArtificialIntelligence… https://t.co/wi8E2FFZoH",2
"With the surplus of #autonomousvehicles on the road in the last several years, see how engineers are able to test t… https://t.co/fHXG05LrNi",2
"RT @Ronald_vanLoon: In Iceland, takeaways are now delivered by #drones
by @wef |

#InternetOfThings #IoT #AI #ArtificialIntelligence #Robot…",2
"RT @ravikikan: #AI projected to boost global #GDP by $15.7 trillion &gt;&gt;&gt; 

via @ravikikan @MikeQuindazzi #tech  #MachineLearning #DeepLearni…",1
Companies involved in the advancement of #autonomousvehicles recognize safety as a priority. Read how automakers an… https://t.co/mOpQOcJFsk,2
"In Iceland, takeaways are now delivered by #drones
by wef |

#InternetOfThings #IoT #AI #ArtificialIntelligence… https://t.co/EMu4v9P1Pb",2
"RT @Cyber_DueDil: #Cybersécurité: attaques informatiques
#cryptojacking minage #cryptomonnaie
#Ransomware
#phishing
#Spoofing
#géopolitic
C…",2
"RT @Ronald_vanLoon: In Iceland, takeaways are now delivered by #drones
by @wef |

#InternetOfThings #IoT #AI #ArtificialIntelligence #Robot…",2
"RT @qudrone1: NASA Tests Onboard Detect and Avoid Sensors.
https://t.co/NTn766Stz1

@NASAInSight @NASA_es @NASA… https://t.co/1muITMZmSZ",2
RT @Nathealings: City in #China is controlled by an #AI brain and run with #CloudComputing &gt;&gt;&gt; @wef via @MikeQuindazzi &gt;&gt;&gt; #IoT #Autonomous…,2
good job louisville! #planning #urbandesign,0
"No more ""Wild West"" when it comes to #AutonomousVehicles &amp; #SelfDrivingCars. The complete, 100-page ""Safety First f… https://t.co/YjeZWVwgpN",2
"RT @alvinfoo: Our future cars could be driven in a state of floating. 

#AutonomousVehicles #AI #selfdriving 

@kashthefuturist @HaroldSinn…",0
Our webinar discusses how Siemens design software is helping produce a more robust additive manufacturing process.… https://t.co/SDSpXdRQKg,2
A @StarskyRobotics 18-wheeler #selfdrivingtruck travels 9.4 miles down a public roadway on the #Florida Turnpike &amp;… https://t.co/JBf6AK6M5y,2
"RT @Ronald_vanLoon: In Iceland, takeaways are now delivered by #drones
by @wef |

#InternetOfThings #IoT #AI #ArtificialIntelligence #Robot…",2
@TheRobotRabbi @BoatyMcBoatface @GDMS @LiquidRobotics @Boeing @BAESystems_AI @OceanAero @USNavy @SenMarkey… https://t.co/XvjTrubI3j,2
"How will family road trips change once we have self-driving driverless cars, here’s your answer:… https://t.co/WoDATJNdmS",2
???????????????????? https://t.co/BGCo0C263j via @carsharing360 #autonomouscars #???? https://t.co/cyeWFn79tN,2
"Despite cutting 200 employees from its #car project in January, @Apple hasn’t given up on #AutonomousVehicles just… https://t.co/EuRjCeCG6Z",2
RT @HaroldSinnott: A future of human #UI interactions with #Digital interfaces and #Robotic devices &gt;&gt;&gt; @gigadgets_ via @MikeQuindazzi &gt;&gt;&gt;…,2
"This is how a driverless car sees the streets and buildings of London. At least, it might be… https://t.co/5ZjgmVW2YN",2
"RT @Ronald_vanLoon: In Iceland, takeaways are now delivered by #drones
by @wef |

#InternetOfThings #IoT #AI #ArtificialIntelligence #Robot…",2
"Electric slide - What's your next step on electrification article via @AutoNewsEurope 

#ElectricVehicle #cars… https://t.co/9P8F9X9kaQ",2
"RT @SpirosMargaris: Can We Teach #ArtificialIntelligence 

To Think #Ethically? 

https://t.co/86Q28usxwE #fintech… https://t.co/LJJn5WDL8T",2
RT @Facesof5G: How could #5G impact your trip from A to B? See what’s in store for #autonomousvehicles in this week’s #5Gin5 https://t.co/W…,2
??????????????????? ?????????????????? https://t.co/A822xyD3Ia via @carsharing360 #autonomouscars #???? https://t.co/0WLUXL3dFg,2
RT @HarbRimah: By 2030... #AI is projected to add $16 trillion to the global #economy &gt;&gt;&gt; #PwC and @wef via @MikeQuindazzi &gt;&gt;&gt; #MachineLear…,2
"RT @Ronald_vanLoon: Mercedes - Benz has created the car of the future
by @Seeker |

#InternetOfThings #IoT #SmartCar #SmartCity #Autonomous…",2
11 companies propose guiding principles for self-driving vehicles https://t.co/DxLkPKksks via @VentureBeat… https://t.co/nx97X0IN0K,2
RT @MikeQuindazzi: Slippers demo #selfdriving car technology &gt;&gt;&gt; @futurism via @mikequindazzi &gt;&gt;&gt; #ai #selfdrivingcars #autonomousvehicles…,0
RT @cpomagazine: Many #driverlesscar manufacturers and #cybersecurity experts are confident that better intrusion prevention technologies w…,2
Apple once envisioned retractable bumpers for its self-driving cars https://t.co/Dtx9fwtl2c via @engadget… https://t.co/H5WfVlp1DN,2
"Levels of autonomy in hybrid #AI systems, and human agency in their design, control, and transparency are important… https://t.co/t7bjOXt1qz",2
Apple needs to talk about its driverless car ambitions https://t.co/Hc8YjtW24W #driverless #selfdriving… https://t.co/nMxyhAIPrC,2
"RT @Ronald_vanLoon: In Iceland, takeaways are now delivered by #drones
by @wef |

#InternetOfThings #IoT #AI #ArtificialIntelligence #Robot…",2
"RT @Thomas_Harrer: Concept #AutonomousVehicles aims to transport both passengers &amp; cargo.

? @IntEngineering &amp; @MercedesBenz
? via @MikeQui…",2
"@Olacabs All about that business model. 
#olacabs #cabs #uber #ola #ElectricCar #softbank #technews #startups… https://t.co/uZBXCUhjiL",2
"""Unmanned #AutonomousVehicles testing approved in the Netherlands"" https://t.co/V2mjwygmP5",2
RT @MikeQuindazzi: Slippers demo #selfdriving car technology &gt;&gt;&gt; @futurism via @mikequindazzi &gt;&gt;&gt; #ai #selfdrivingcars #autonomousvehicles…,0
"RT @FrRonconi: [#Infographic]
Can We Teach #ArtificialIntelligence To Think Ethically? https://t.co/NqjUvt5aDf via @digitaliworld 

#AI #Au…",2
RT @nvidiadrive: Safety is what drives us. And it’s why we’re working with the industry to ensure #autonomousvehicles meet the highest qual…,2
"$UBER $GOOG $TSLA Zoox $ZOOX ""Zoox Plans to Have Autonomous Cars on the Road by 2020"" Source: https://t.co/JjYq8I5234 #AutonomousVehicles",2
"If that’s true, why use software (AI) that cannot adhere to safety critical software processes? ??",0
"RT @thequ4nt: $UBER $GOOG $TSLA Zoox $ZOOX ""Zoox Plans to Have Autonomous Cars on the Road by 2020"" Source: https://t.co/JjYq8I5234 #Autono…",2
RT @RunaCapital: @TheRobotRabbi @BoatyMcBoatface @GDMS @LiquidRobotics @Boeing @BAESystems_AI @OceanAero @USNavy @SenMarkey @MassRobotics @…,0
"AB Dynamics acquires rFpro

https://t.co/PF7tLUezRl
#autonomous #SmartCity #AI #IoT #Robotics #tech #5G #driverless… https://t.co/9JgYxeFBXS",2
"RT @guidaautonoma: AB Dynamics acquires rFpro

https://t.co/PF7tLUezRl
#autonomous #SmartCity #AI #IoT #Robotics #tech #5G #driverless #sel…",2
"RT @guidaautonoma: AB Dynamics acquires rFpro

https://t.co/PF7tLUezRl
#autonomous #SmartCity #AI #IoT #Robotics #tech #5G #driverless #sel…",2
RT @OddyKhamharn: A @StarskyRobotics 18-wheeler #selfdrivingtruck travels 9.4 miles down a public roadway on the #Florida Turnpike &amp; marks…,2
"RT @JimTrainorAuto: Despite cutting 200 employees from its #car project in January, @Apple hasn’t given up on #AutonomousVehicles just yet.…",2
