id,created_at,source,original_text,lang,favorite_count,retweet_count,original_author,hashtags,user_mentions,place,place_coord_boundaries
1.16E+18,Fri Aug 09 16:25:37 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @foonrhee: As @SacNewsReview reported, the @Uber and @lyft business model really only works with #AutonomousVehicles and @TheCityofSac w…",en,0,1,SacNewsReview,AutonomousVehicles,"foonrhee, SacNewsReview, Uber, lyft, TheCityofSac",Sacramento,
1.16E+18,Fri Aug 09 16:24:21 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @mvollmer1: Testing #ArtificialIntelligence of #autonomousvehicles in artificial environment. Via @seeker #AI #IoT 
@pascal_bornet @Hein…",en,0,57,erikvanderzee,"ArtificialIntelligence, autonomousvehicles, AI, IoT","mvollmer1, Seeker, pascal_bornet","iPhone: 52.076725,4.312931",
1.16E+18,Fri Aug 09 16:24:11 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @jeanyvesgonin: Roller #Robot with balance and agility &gt;&gt;&gt; @IntEngineering and @ANYbotics via @MikeQuindazzi &gt;&gt;&gt; #AI #IoT #4IR #Robotics…,en,0,46,GutoSmatos,"Robot, AI, IoT, 4IR, Robotics","jeanyvesgonin, IntEngineering, anybotics, MikeQuindazzi","Distrito Federal, México",
1.16E+18,Fri Aug 09 16:23:54 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Paula_Piccard: This #robot can park your car at the airport  @CNNBusiness 
#ArtificialIntelligence #AI #AutonomousVehicles #ML #Robotic…",en,0,110,nicedefects,"robot, ArtificialIntelligence, AI, AutonomousVehicles, ML","Paula_Piccard, CNNBusiness","München, Bayern",
1.16E+18,Fri Aug 09 16:20:04 +0000 2019,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","Introduction to the OBD II Standard https://t.co/EEKSTa30B3 …
These applications range from consumer appliances to highly sophisticated vehicle #telematics services that perform fleet tracking, fuel efficiency monitoring, automated drive assistance etc.
#OBD #AutonomousVehicles https://t.co/MkoyjVryxP",en,1,2,KvaserAB,"telematics, OBD, AutonomousVehicles",,,
1.16E+18,Fri Aug 09 16:19:01 +0000 2019,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","Since #AutonomousVehicles began testing in Tokyo, public transportation has improved access to remote areas. @joshinav reviews how #AI will shape the transportation industry's future: https://t.co/2qEPTaa6Hk",en,1,0,plessner,"AutonomousVehicles, AI",joshinav,South Carolina,
1.16E+18,Fri Aug 09 16:18:44 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @MikeQuindazzi: 700+ enterprise #Drone use-cases for 2019 &gt;&gt;&gt; @droneii via @MikeQuindazzi &gt;&gt;&gt; #AI #IoT #Robotics #DataScience #Autonomou…,en,0,14,andreafercris,"Drone, AI, IoT, Robotics, DataScience","MikeQuindazzi, droneii, MikeQuindazzi",,
1.16E+18,Fri Aug 09 16:17:12 +0000 2019,"<a href=""http://tweepsmap.com"" rel=""nofollow"">Tweepsmap</a>","Testing #ArtificialIntelligence of #autonomousvehicles in artificial environment. Via @seeker #AI #IoT 
@pascal_bornet @HeinzVHoenen @Fabriziobustama @FrRonconi @mirko_ross @SpirosMargaris @sallyeaves @AkwyZ @YuHelenYu @chboursin https://t.co/N04w2kMd3X",en,87,57,mvollmer1,"ArtificialIntelligence, autonomousvehicles, AI, IoT","Seeker, pascal_bornet, HeinzVHoenen, Fabriziobustama, FrRonconi, mirko_ross, SpirosMargaris, sallyeaves, AkwyZ, YuHelenYu, chboursin","Munich, Bavaria",
1.16E+18,Fri Aug 09 16:14:35 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @Paula_Piccard: This #robot can park your car at the airport  @CNNBusiness 
#ArtificialIntelligence #AI #AutonomousVehicles #ML #Robotic…",en,0,110,no_lies_just_me,"robot, ArtificialIntelligence, AI, AutonomousVehicles, ML","Paula_Piccard, CNNBusiness",,
1.16E+18,Fri Aug 09 16:09:53 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @StartGrowthHack: From automatic to #autonomous. The @wef shares their vision of #selfdrivingcars and #AutonomousVehicles. 

#AI #Artifi…",en,0,131,tinablue1089,"autonomous, selfdrivingcars, AutonomousVehicles, AI","StartGrowthHack, wef","Burlington, Ontario",
1.16E+18,Fri Aug 09 16:07:27 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @ITU: 📣 Take part in defining the #TuringTest for #AutonomousDriving, and contribute towards performance standards for #AI on our roads…",en,0,20,valdezada212,"TuringTest, AutonomousDriving, AI",ITU,"Sinaloa, México",
1.16E+18,Fri Aug 09 16:05:24 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @JeroenBartelse: Yesterday I was one of the passengers in the self-driving @NAVYA_Group shuttle as it drove around Drimmelen harbour (Ne…,en,0,18,PFLab,,"JeroenBartelse, NAVYA_Group",,
1.16E+18,Fri Aug 09 16:05:19 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @JeroenBartelse: Renault EZ-Pro concept car showcases the technology that will be featured in some of their future autonomous vehicles
v…",en,0,9,PFLab,,JeroenBartelse,,
1.16E+18,Fri Aug 09 16:03:01 +0000 2019,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Autonomous vehicles could benefit several sectors of society such as mining, farming, forestry, digital technology, automotive manufacturing, and transportation services. 
🚜 🌲📱 🚘
•
•
#AutonomousVehicles #DurhamCollege #Technology #AI #Future #ItsNotSciFiAnymore https://t.co/q9JzqthRJ1",en,4,3,DC_AVAR,"AutonomousVehicles, DurhamCollege, Technology, AI, Future, ItsNotSciFiAnymore",,"Oshawa, Ontario",
1.16E+18,Fri Aug 09 16:02:30 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @DirkSchaar: 1.5+ billion new #5G connections by 2024; will be the fastest #mobile standard adoption yet &gt;&gt;&gt; @ericsson via @MikeQuindazz…,en,0,3,ScottGuliford,"5G, mobile","DirkSchaar, ericsson",,
1.16E+18,Fri Aug 09 16:00:27 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Texas A&amp;M System's Rellis Campus will be the central testing hub for the US Army's Futures Command
RT@tamusystem #ugv #unmanned #robot #military #autonomy #AutonomousVehicles #robotcombatvehicle #rcv #USArmy 
https://t.co/whf3EwSIzs https://t.co/6Dy1xHAdOr",en,3,2,MelanieRovery,"ugv, unmanned, robot, military, autonomy, AutonomousVehicles, robotcombatvehicle, rcv, USArmy",tamusystem,"London, England",
1.16E+18,Fri Aug 09 15:59:59 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",#Automotive #autonomouscars #AutonomousVehicles #madeinluxembourg #Luxemburg https://t.co/pTjFexGsxy,und,0,0,elias_chbeir,"Automotive, autonomouscars, AutonomousVehicles, madeinluxembourg, Luxemburg",,Luxembourg,
1.16E+18,Fri Aug 09 15:56:06 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @marcusborba: This #robot can park your car at the airport  
via @CNNBusiness @Paula_Piccard #ArtificialIntelligence #MachineLearning #A…",en,0,66,BahSerign,"robot, ArtificialIntelligence, MachineLearning","marcusborba, CNNBusiness, Paula_Piccard","Bakoteh, The Gambia",
1.16E+18,Fri Aug 09 15:49:12 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Ronald_vanLoon: The 11 Clusters of #Innovation [#INFOGRAPHICS]
 via @wef |

 #ArtificialIntelligence #MachineLearning #Mobile #Cryptocu…",en,0,35,Bernardo_Pirola,"Innovation, INFOGRAPHICS, ArtificialIntelligence, MachineLearning, Mobile","Ronald_vanLoon, wef",,
1.16E+18,Fri Aug 09 15:49:08 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Tesla Pushes for Autonomous Vehicles

$TSLA #AutonomousVehicles #driving #ElonMusk #FSDTechnology #SelfDriving #technology #Tesla
https://t.co/OJRcC30lsx https://t.co/5ZIF914VCP",ca,1,1,financialbuzz,"AutonomousVehicles, driving, ElonMusk, FSDTechnology, SelfDriving, technology, Tesla",,"New York, New York",
1.16E+18,Fri Aug 09 15:45:13 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Top 10 influencers for #DriverlessCars  🚘 in the world 🌍:
here we are in 1st place!!

@guidaautonoma
@spirosmargaris
@jeroenbartelse
@trackbots
@selfdrivingvehi
@paula_piccard
@mvollmer1
@waymo
@johndoe47564694
@NrzPolar

▶https://t.co/7hYW8blMTr
#AI #IoT  #SelfDrivingCars https://t.co/6Z9Uz2VHpE",en,5,4,guidaautonoma,"DriverlessCars, AI, IoT, SelfDrivingCars","guidaautonoma, SpirosMargaris, JeroenBartelse, TrackBots, SelfdrivingVehi, Paula_Piccard, mvollmer1, Waymo, JohnDoe47564694, NrzPolar",Genova Italy,
1.16E+18,Fri Aug 09 15:42:06 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @JoinTech2025: Study measures how fast humans react to road hazards https://t.co/cmOTkeyiac #AutonomousVehicles,en,0,1,itscomplicated,AutonomousVehicles,JoinTech2025,"New York, NY",
1.16E+18,Fri Aug 09 15:39:16 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Im Kreis fahren und trotzdem ans Ziel kommen: In #Amsterdam sollen es sogenannte #Roboats möglich machen. ˆmai #AutonomousVehicles #autonomfahren #Verkehr https://t.co/iEEGAfgthm,de,0,0,baublatt,"Amsterdam, Roboats, AutonomousVehicles, autonomfahren, Verkehr",,"Adliswil, Schweiz",
1.16E+18,Fri Aug 09 15:36:33 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Additional 20KEUR per car for a »fully self driving« option?  #robocar to expensive for high volume private sector? Huge #sensor to #cloud #datamanagement challenges but – never say never #AutonomousVehicles #mindshift #DigitalTransformation #innovation #Automotive https://t.co/r4U7cWyGOo,en,0,1,DirkSonntag,"robocar, sensor, cloud, datamanagement, AutonomousVehicles, mindshift, DigitalTransformation, innovation, Automotive",,"Stuttgart, Deutschland",
1.16E+18,Fri Aug 09 15:35:14 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Eid Al Adha Mubarak!
#EidAlAdha
#Autonomousmobility #AiTechnology #Autonomousvehicles #AI #ArtificialIntelligence #MachineLearning #Innovation #Onlydobetter
#AutonomousPrimeMovers https://t.co/BAoGy6L7h5",et,1,1,aidriversltd,"EidAlAdha, Autonomousmobility, AiTechnology, Autonomousvehicles, AI, ArtificialIntelligence, MachineLearning, Innovation, Onlydobetter, AutonomousPrimeMovers",,"London, England",
1.16E+18,Fri Aug 09 15:33:22 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @alvinfoo: The future of #Transportation 

#AI #AutonomousVehicles #SmartCities #futureofwork 

@MusicComposer1 @Paula_Piccard @Fabrizio…",en,0,117,imise154,"Transportation, AI, AutonomousVehicles, SmartCities, futureofwork","alvinfoo, MusicComposer1, Paula_Piccard",,
1.16E+18,Fri Aug 09 15:30:25 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Sentdex: reinforcement learning series begins for self-driving cars with an autonomous car simulator, Carla:  https://t.co/gImKn4cn2C…",en,0,14,PiyushVerma_001,,Sentdex,"Ahmadabad City, India",
1.16E+18,Fri Aug 09 15:21:09 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Ronald_vanLoon: Using #AI  to prevent road accidents before they happen
by @SamsaraHQ |

#ArtificialIntelligence #InternetofThings #IoT…",en,0,75,rahulk_p,"AI, ArtificialIntelligence, InternetofThings, IoT","Ronald_vanLoon, SamsaraHQ","Hyderabad, India",
1.16E+18,Fri Aug 09 15:17:27 +0000 2019,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Thanks roborace for the amazing experience. See you next time, and let's keep pushing the boundaries! 🤖⚡ #roborace #autonomousdriving #seasonalpha #ai #motorsport https://t.co/qKzFhOufMm",en,0,0,taziodriver,"roborace, autonomousdriving, seasonalpha, ai, motorsport",,,
1.16E+18,Fri Aug 09 15:10:07 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @_logistica_: Smart Cities and urban logistics problems
https://t.co/NSRBQPBBEg
#smarticities #urbanlogistics #IoT #IT #lastmile #Intell…",en,0,4,parcelly,"smarticities, urbanlogistics, IoT, IT, lastmile",_logistica_,London,
1.16E+18,Fri Aug 09 15:08:27 +0000 2019,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>",Entirely #autonomousvehicles are still several years away but learn how some automakers are getting closer to full automation in our 2019 Tech Trends Report. https://t.co/lbFaH2eAq9 https://t.co/JLwPc6q8Gy,en,0,1,LValleeSmith,autonomousvehicles,,detroit,
1.16E+18,Fri Aug 09 15:07:12 +0000 2019,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",“#Unbundling the office building and the home” by @MiSc_at #AppleCar #ProjectTitan #AutonomousCars #AutonomousVehicles #SelfdrivingCars #Transportation #Mobility #MaaS #NewMobility #FutureMobility #Automotive #InteriorDesign #Cars #Autos #Autonomous #AVs https://t.co/U5fPO3kgIf,en,1,0,OnAppleCar,"Unbundling, AppleCar, ProjectTitan, AutonomousCars, AutonomousVehicles, SelfdrivingCars, Transportation, Mobility, MaaS, NewMobility, FutureMobility, Automotive, InteriorDesign, Cars, Autos, Autonomous, AVs",MiSc_at,Cupertino,
1.16E+18,Fri Aug 09 15:06:06 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @JeroenBartelse: The trucking industry needs more drivers to meet rising demand, but also needs to cut costs. That's where self-driving…",en,0,13,technitiative,,JeroenBartelse,,
1.16E+18,Fri Aug 09 15:05:06 +0000 2019,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Group Brings Together State Farm, Rivian And #Illinois ' Other #Autonomous Vehicle Leaders

https://t.co/sv7ms4hVLq
#SmartCity #AI #IoT #Robotics #tech #5G #driverless #selfdriving #SelfDrivingCars #startup #technology #DriverlessCars #Robots #startups #transport #mobility",en,1,0,guidaautonoma,"Illinois, Autonomous, SmartCity, AI, IoT, Robotics, tech, 5G, driverless, selfdriving, SelfDrivingCars, startup, technology, DriverlessCars, Robots, startups, transport, mobility",,Genova Italy,
1.16E+18,Fri Aug 09 15:02:57 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Renault EZ-Pro concept car showcases the technology that will be featured in some of their future autonomous vehicles
via @IntEngineering https://t.co/688iRXL7xN
#SelfDrivingCars #DriverlessCars #driverless #Autonomous #selfdriving #AI #mobility",en,9,9,JeroenBartelse,"SelfDrivingCars, DriverlessCars, driverless, Autonomous, selfdriving, AI, mobility",IntEngineering,"Utrecht, Netherlands",
1.16E+18,Fri Aug 09 15:00:07 +0000 2019,"<a href=""https://twitter.facelift-cloud.com"" rel=""nofollow"">Facelift Cloud</a>",".@MercedesBenz is developing DRIVE PILOT, an SAE Level 3 conditional automated driving system feature, to transform the time spent in private vehicles when #selfdrivingcars arrive. 

👉 https://t.co/BIePaesHBZ

#Daimler",en,36,6,Daimler,"selfdrivingcars, Daimler",MercedesBenz,www.daimler.com,
1.16E+18,Fri Aug 09 15:00:02 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @IEEEorg: #NewYork debuted its first public #AutonomousVehicles in Brooklyn Navy Yard this week. Read the details of the first ride via…,en,0,0,LabtelUfes,"NewYork, AutonomousVehicles",IEEEorg,"Vitória, Brasil",
1.16E+18,Fri Aug 09 14:58:52 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @NCSLorg: What regulations are being put in place in the deployment of driverless technology? Tune into ""Moving Forward with #Autonomous…",en,0,3,LibbySnyderMO,,NCSLorg,"Chicago, IL",
1.16E+18,Fri Aug 09 14:58:20 +0000 2019,"<a href=""https://coschedule.com"" rel=""nofollow"">CoSchedule</a>","What will #5G mean for consumers and how will they help the adoption of #autonomouscars? Watch a recent Q&amp;A @CPAAustralia #CPACongress where I was asked this question by an audience #AskThePracticalFuturist 
https://t.co/livXNPjOLm",en,0,0,AndrewGrill,"5G, autonomouscars, CPACongress, AskThePracticalFuturist",cpaaustralia,London🎤On Stage 🎧 Podcaster,
1.16E+18,Fri Aug 09 14:55:18 +0000 2019,"<a href=""http://contentapp.co.uk"" rel=""nofollow"">Content - Be Happy.</a>","Amazon have launched the first of their autonomous delivery robots in California. Sadly, they don't look like the below picture. 

#data #analytics #dataanalytics #autonomousvehicles #ai #artificialintelligence  https://t.co/JLLyOqxaFs https://t.co/vOoDq5fDkj",en,1,1,HarnhamData,"data, analytics, dataanalytics, autonomousvehicles, ai, artificialintelligence",,London,
1.16E+18,Fri Aug 09 14:54:50 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @FintechNewsHK: How Will Driverless Cars of The Future Be Insured? https://t.co/GHKeTYqmzV #insurtech #driverless #autonomousCar #innova…,en,0,18,francoetzee85,"insurtech, driverless, autonomousCar",FintechNewsHK,Worldwide,
1.16E+18,Fri Aug 09 14:51:57 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @JeroenBartelse: Yesterday I was one of the passengers in the self-driving @NAVYA_Group shuttle as it drove around Drimmelen harbour (Ne…,en,0,18,ndecremiers,,"JeroenBartelse, NAVYA_Group","Paris, Ile-de-France",
1.16E+18,Fri Aug 09 14:51:23 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @____mmkx____: @stable_auto @ElectrifyAm You should check out https://t.co/nDYqZiAQAn - the tangle would brilliantly complement this new…,en,0,1,accretionist,,"____mmkx____, stable_auto, ElectrifyAm","New York, NY",
1.16E+18,Fri Aug 09 14:49:59 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @JeroenBartelse: Yesterday I was one of the passengers in the self-driving @NAVYA_Group shuttle as it drove around Drimmelen harbour (Ne…,en,0,18,permanentfuture,,"JeroenBartelse, NAVYA_Group",Worldwide,
1.16E+18,Fri Aug 09 14:47:04 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#Mobility plus: Future scenarios for #autonomousdriving - #Fraunhofer https://t.co/9zebdvsKLv,lt,0,0,vdvidem,"Mobility, autonomousdriving, Fraunhofer",,Netherlands,
1.16E+18,Fri Aug 09 14:45:25 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @JeroenBartelse: Yesterday I was one of the passengers in the self-driving @NAVYA_Group shuttle as it drove around Drimmelen harbour (Ne…,en,0,18,72techniek,,"JeroenBartelse, NAVYA_Group","Oss, Nederland",
